122,出門,chūmén,Verb Object,to go outside,他早上九點出門去上課。,Tā zǎoshàng jiǔdiǎn chūmén qù shàngkè.,He goes to class at 9 in the morning.,我今天晚上不想出門。,Wǒ jīntiān wǎnshàng bùxiǎng chūmén.,I don't want to go out tonight.
123,種,zhǒng,Measure word,"kind,type",你喜歡吃哪種菜?,Nǐ xǐhuan chī nǎ zhǒng cài?,What kind of food do you like?,那種電影很無聊。,Nà zhǒng diànyǐng hěn wúliáo.,That kind of movie is boring.
124,一起,yìqǐ,Adv,together,星期二我們一起去吃日本菜。,Xīngqīèr wǒmen yìqǐ qù chī Rìběn cài.,Let's have Japanese food on Tuesday together.,我常跟女朋友一起去看電影。,Wǒ cháng gēn nǚpéngyou yìqǐ qù kàn diànyǐng.,I often watch movies with my girlfriend.
125,算了,suànle,Phrase,forget about it,A: 外面下雨，我不能跟你出去。 B: 算了，我跟瑪麗去。,"A: Wàimiàn xiàyǔ, wǒ bùnéng gēn nǐ chūqù.  B: Suànle, wǒ gēn Mǎlì qù.","A: It's raining outside, I can't go out with you.  B: Fine, I'll go out with Mary.",票要是賣完了，就算了。,"Piào yàoshi mài wán le, jiù suànle.","If the ticket was sold out, then just forget it."
126,下雨,xiàyǔ,Verb Object,raining,"今天, 明天都下雨。","Jīntiān, míngtiān dōu xiàyǔ.",Today and tomorrow it will rain.,明天會下雨嗎？,Míngtiān huì xià yǔ ma?,Will it rain tomorrow?
127,外面,wàimiàn,Noun,outside,"他現在在外面,不在家。","Tā xiànzài zài wàimiàn , bú zài jiā.","He is out now, he's not at home.",電影院外面有很多人。,Diànyǐngyuàn wàimiàn yǒu hěnduō rén.,There are a lot of people outside of the theater.
128,沒問題,méi wèntí,Phrase,no problem,A: 你有空嗎？我們一起去打球，好不好？ B: 沒問題。,"A: Nǐ yǒu kòng ma? Wǒmen yīqǐ qù dǎqiú, hǎo bùhǎo? B: Méi wèntí.","A: Do you have free time? Let's go play ball games, what do you think?  B: No problem.",A: 能請你和我一起去買東西嗎? B: 沒問題。什麼時候去?,A: Néng qǐng nǐ hé wǒ yīqǐ qù mǎi dōngxī ma? B: Méi wèntí. Shénme shíhòu qù?,"A: Can I take you out to buy things with me? B: Sure, when?"
129,可是,kěshì,Conj,but,"我想出去, 可是外面下雨。","Wǒ xiǎng chūqù,kěshì wàimiàn xiàyǔ.","I want to go out, but it's raining outside.",很多人喜歡那個電影，可是我覺得很無聊。,"Hěnduō rén xǐhuan nàgè diànyǐng, kěshì wǒ jué​​de hěn wúliáo.","Many people like that movie, but I think it is boring."
130,做菜,zuòcài,Verb,cooking,妹妹喜歡做菜。,Mèimei xǐhuan zuò cài。,My younger sister likes to cook.,"他做菜, 做得不錯。","Tā zuò cài,zuò de búcuò.",He cooks well.
131,唱歌,chànggē,Verb,to sing,我們一起去唱歌，好嗎？,"Wǒmen yīqǐ qù chànggē, hǎo ma?",How about we go sing together?,你唱歌唱的真好聽,Nǐ chànggē chàng de zhēn hǎotīng.,You sing very beautifully.
132,說,shuō,Verb,"say,speak a language",請您再說一次。,Qǐng nín zài shuō yīcì.,Can you please say it one more time?,"他說英文, 說得怎麼樣？","Tā shuō Yīngwén , shuō de zěnmeyàng?",How well can he speak English?
133,漢語,hànyǔ,Noun,Mandarin,我明天有漢語課。,Wǒ míngtiān yǒu hànyǔ kè.,I have Chinese class tomorrow.,他想學漢語。,Tā xiǎng xué hànyǔ.,He wants to learn Chinese.
134,英語,yīngyǔ,Noun,English,我不會說英語。,Wǒ bú huì shuō yīngyǔ.,I can't speak English.,我會說法語、英語和漢語,"Wǒ huì shuō fǎyǔ, yīngyǔ hé hànyǔ.","I speak French, English and Chinese."
135,不錯,búcuò,Adj,"pretty good, not bad",她唱得不錯。,Tā chàng dé búcuò.,She sings well.,你說中文， 說得不錯。,"Nǐ shuō zhōngwén, shuō de búcuò.",You speak Chinese well.
136,教,jiāo,Verb,to teach,你可以教我怎麼說英語嗎?,Nǐ kěyǐ jiāo wǒ zěnme shuō yīngyǔ ma?,Can you teach me how to say English?,大學打工的時候我在一家補習班教德語。,Dàxué dǎgōng de shíhou wǒ zài yījiā bǔxí bān jiào déyǔ.,"When I was  in college, I taught German in a cram school."
137,寫字,xiězì,Verb Object,to write,漢語老師教我們怎麼寫字。,Hànyǔ lǎoshī jiào wǒmen zěnme xiě zì.,The Chinese teacher teach us how to write words.,我忘記帶寫字的本子了。,Wǒ wàngjì dài xiězì de běnzile.,I forgot to bring my writing notebook.
138,快,kuài,Adj,"fast, quick",他走得很快。,Tā zǒu de hěn kuài.,He walks fast.,我寫漢字， 寫得不快。,"Wǒ xiě hànzì, xiě de bú kuài.",I write Chinese words at a slow speed.
139,功課,gōngkè,Noun,homework,我今天有很多功課。,Wǒ jīntiān yǒu hěn duō gōngkè.,I have a lot of homework today.,我的朋友每天都有中文功課。,Wǒ de péngyǒu měitiān dōu yǒu Zhōngwén gōngkè.,My friend has Chinese homework every day.
140,圖書館,túshūguǎn,Noun,library,他星期一去圖書館看書。,Tā xīngqī yī qù túshūguǎn kànshū.,He goes to library on Mondays to read books.,他在圖書館上網。,Tā zài túshūguǎn shàngwǎng.,He surfed the Internet at the library.
141,中飯,zhōngfàn,Noun,lunch,我們一起吃中飯吧!,Wǒmen yìqǐ chī zhōngfàn ba!,Let's eat lunch together.,你吃中飯了嗎？,Nǐ chī zhōngfàn le ma?,Have you eaten lunch?
142,晚飯,wǎnfàn,Noun,dinner,我沒有時間做晚飯。,Wǒ méiyǒu shíjiān zuò wǎnfàn.,I don't have time for making dinner.,我昨天沒有吃晚飯。,Wǒ zuótiān méiyǒu chī wǎnfàn.,I didn't have dinner yesterday.
143,中午,zhōngwǔ,Noun,noon,我中午上英語課。,Wǒ zhōngwǔ shàng yīngyǔ kè.,I have English class at noon.,"他中午不在家, 也沒去圖書館。","Tā zhōngwǔ bú zài jiā, yě méi qù túshūguǎn.",He wasn't at home this morning and he didn't go to library either.
144,非常,fēicháng,Adv,"very,extremely","他非常喜歡看書, 也喜歡運動。","Tā fēicháng xǐhuan kànshū, yě xǐhuan yùndòng.","He really likes to read books, he also likes to do sports.",他做飯，做得非常好吃。,"Tā zuòfàn, zuò de fēicháng hǎochī.","He cooks, the food he cooks is very delicious."
145,題,tí,Noun,question,這題好難，我不會。,"Zhè tí hǎo nán, wǒ bú huì.","This question is so hard, I don't know how to do it.",這題非常簡單。,Zhè tí fēicháng jiǎndān.,This question is pretty easy.
146,難,nán,Adj,difficult,寫漢字很難，說漢語也很難!,"Xiě hànzì hěn nán, shuō hànyǔ yě hěn nán.","Writing Chinese is difficult, speaking Chinese is also difficult.",我不會做飯，我覺得很難。,"Wǒ bú huì zuò fàn, wǒ juéde hěn nán.","I don't know how to cook, I think it is difficult."
147,新,xīn,Adj,new,這是一支新手機.,Zhè shì yìzhī xīn shǒujī.,This is a new cell phone.,這是我的新車。,Zhè shì wǒ de xīnchē.,This is my new car.
148,舊,jiù,Adj,"old, used, worn",我有一支舊手機,Wǒ yǒu yìzhī jiù shǒujī,I have an old cell phone,我的舊手機壞了！,Wǒ de jiù shǒujī huài le!,My old cell phone is broken!
149,大,dà,Adj,big,"這支手機有一點大, 我不喜歡。","Zhè zhī shǒujī yǒu yìdiǎn dà, wǒ bù xǐhuan.","This phone is a bit big, I don't like it.",我家很大。,Wǒjiā hěn dà.,My house is big.
150,支,zhī,Measure word,Measure word (for a cell phone etc),我有一支新手機,Wǒ yǒuyìzhī xīn shǒujī,I have a new cell phone,我有一支舊手機,Wǒ yǒu yìzhī jiù shǒujī,I have an old cell phone
151,商店,shāngdiàn,Noun,"shop, store",這家商店賣一些手機。,Zhè jiā shāngdiàn mài yì xiē shǒujī.,This store sells some cell phones.,我想去商店。,Wǒ xiǎng qù shāngdiàn.,I want to go to the store.
152,手機,shǒujī,Noun,cell phone,這不是我的手機。,Zhè bú shì wǒ de shǒujī.,This is not my cell phone.,我想買手機！,Wǒ xiǎng mǎi shǒujī!,I want to buy a cell phone!
153,看一看,kànyíkàn,Phrase,"look, have a look",我去商店看一看。,Wǒ qù shāngdiàn kànyíkàn.,Let me go to the store and have a look.,看一看這封信。,Kàn yī kàn zhè fēng xìn.,Take a look at this letter.
154,萬,wàn,Numeral,ten thousand,我有一萬三千元,Wǒ yǒu yí wàn sān qiān yuán,I have thirteen thousand dollars,我有三萬四千元,Wǒ yǒu sān wàn sì qiān yuán,I have thirty-four thousand dollars
155,千,qiān,Numeral,thousand,我有四千元,Wǒ yǒu sì qiān yuán,I have four thousand dollars,我有兩千元。,Wǒ yǒu liǎng qiān yuán.,I have two thousand dollars.
156,能,néng,Verb,to express ability,哪支手機能上網？,Nǎ zhī shǒujī néng shàngwǎng?,Which mobile phone can access the Internet?,這裡能上網嗎？,Zhèlǐ néng shàngwǎng ma?,Can I go online here?
157,上面,shàngmiàn,Noun,on top of,你的貓在我的房子上面!,Nǐ de māo zài wǒ de fángzi shàngmiàn.,Your cat is on top of my house.,我家上面是圖書館，下面是飯館，常常有很多人。,"Wǒ jiā shàngmiàn shì túshūguǎn, xiàmiàn shì fànguǎn, chángcháng yǒu hěn duō rén.","There is a library above my house and a restaurant below, so there are often a lot of people."
158,下面,xiàmiàn,Noun,down/under,照片在杯子下面。,Zhàopiàn zài bēizi xiàmiàn.,The photo is under the cup.,你的手機在書的下面。,Nǐ de shǒujī zài shū de xiàmiàn.,Your cellphone is under the book.
159,旁邊,pángbiān,Noun,next to/beside,飯館旁邊是圖書館。,Fànguǎn pángbiān shì túshūguǎn.,The library is next to the restaurant.,電影院旁邊有商店。,Diànyǐngyuàn pángbiān yǒu shāngdiàn.,There is a shop next to the theater.
160,裡面,lǐmiàn,Noun,inside,圖書館裡面有很多書。,Túshūguǎn lǐmiàn yǒu hěn duō shū.,There are a lot of books inside the library.,酒吧裡面有很多人。,Jiǔbā lǐmiàn yǒu hěnduō rén.,There are a lot of people in the bar.
161,大樓,dàlóu,Noun,building,我家旁邊有很多大樓。,Wǒ jiā pángbiān yǒu hěn duō dàlóu.,There are a lot of buildings next to my house.,我住在那個大樓。,Wǒ zhù zài nàgè dàlóu.,I live in that building.
162,海邊,hǎibiān,Noun,beach,我們一起去海邊玩兒吧!,Wǒmen yìqǐ qù hǎibiān wánr ba!,Let's go to the beach together and have fun!,"他有一個房子, 那個房子在海邊。","Tā yǒu yígè fángzi, nà gè fángzi zài hǎibiān.","He has a house, that house is at the beach."
163,住,zhù,Verb,to live,我住在那個大樓裡面。,Wǒ zhù zài nàge dàlóu lǐmiàn.,I live inside that building.,你想住在山上還是海邊？,Nǐ xiǎng zhù zài shānshàng háishì hǎibiān?,Do you want to live in the mountains or along the seaside?
164,知道,zhīdào,Verb,to know,我知道他家在哪兒!,Wǒ zhīdào tā jiā zài nǎr.,I know where his house is.,你知道他是誰嗎?,Nǐ zhīdào tā shì shéi ma?,Do you know who he is?
165,歡迎,huānyíng,Noun/Verb,"to welcome, welcome",歡迎你來我家玩兒。,Huānyíng nǐ lái wǒ jiā wánr.,You are welcome to come to my house to hang out.,明天是一成的生日，歡迎你一起跟我去他家喝啤酒!,"Ｍíngtiān shì Yīchéng de shēngrì, huānyíng nǐ yìqǐ gēn wǒ qù tā jiā hē píjiǔ","Tomorrow is Yicheng's birthday, you are welcome to come with me to his place to drink beer!"
166,玩兒,wánr,Verb,"to play, have fun",我喜歡去海邊玩兒。,Wǒ xǐhuan qù hǎibiān wánr.,I like to go to the beach and have fun.,我明年想要去中國玩兒。,Wǒ míngnián xiǎng yào qù Zhōngguó wánr.,I want to go China and have fun there next year.
167,公共汽車,gōnggòng qìchē,Noun,bus,我每個星期都坐公共汽車去上漢語課。,Wǒ měige xīngqī dōu zuò gōnggòng qìchē qù shàng Hànyǔ kè.,I take the bus every week to Chinese class.,我不喜歡坐公共汽車。,Wǒ bù xǐhuan zuò gōnggòng qìchē.,I don't like to take the bus.
168,自行車,zìxíngchē,Noun,bicycle/bike,我喜歡騎自行車。,Wǒ xǐhuan qí zìxíngchē.,I like to ride a bicycle.,我沒有自行車。,Wǒ méiyǒu zìxíngchē.,I don't have a bike.
169,走路,zǒulù,Verb Object,to walk,我的朋友每天都走路去學校。,Wǒ de péngyǒu měitiān dōu zǒulù qù xuéxiào.,My friend  walks to school every day.,他女朋友每天走路去上課。,Tā nǚpéngyǒu měitiān zǒulù qù shàngkè.,His girlfriend goes to class by walking every day.
170,站,zhàn,Measure word,"stations, stops",從我家到圖書館坐公共汽車要三站。,Cóng wǒ jiā dào túshūguǎn zuò gōnggòng qìchē yào sān zhàn.,It takes 3 stations to get from my house to the library.,從郵局到圖書館要坐五站。,Cóng yóujú dào túshūguǎn yào zuò wǔ zhàn.,It takes 5 stations to get from the post office to library.
171,椅子,yǐzi,Noun,chair,你家有幾把椅子?,Nǐ jiā yǒu jǐ bǎ yǐzi?,How many chairs do you have at home?,我想買兩把椅子。,Wǒ xiǎng mǎi liǎng bǎ yǐzi.,I want to buy two chairs.
172,休息,xiūxí,Verb,to take a rest,你中午幾點休息?,Nǐ zhōngwǔ jǐdiǎn xiūxi?,What time do you rest at noon?,我們可以休息到幾點?,Wǒmen kěyǐ xiūxi dào jǐdiǎn?,How long can we take a rest? Until what time?
173,上班,shàngbān,Verb Object,to go to work,你在哪兒上班?,Nǐ zài nǎr shàngbān?,Where do you work?,我在郵局上班。,Wǒ zài yóujú shàngbān.,I work in the post office.
174,坐,zuò,Verb,"to take (a bus, airplane etc)",我坐公共汽車去電影院。,Wǒ zuò gōnggòng qìchē qù diànyǐngyuàn.,I go to cinema by bus.,我坐公共汽車來上漢語課。,Wǒ zuò gōnggòng qìchē lái shàng Hànyǔ kè.,I take the bus to the Chinese class.
175,騎,qí,Verb,to ride,我常騎自行車去上課。,Wǒ cháng qí zìxíngchē qù shàngkè.,I often go to class by bike.,騎自行車能運動。,Qí zìxíngchē néng yùndòng.,You can exercise by riding a bike.
176,超市,chāoshì,Noun,supermarket,我想去超市買雞蛋。,Wǒ xiǎng qù chāoshì mǎi jīdàn.,I want to buy eggs in the supermarket.,我家旁邊有超市和郵局。,Wǒ jiā pángbiān yǒu chāoshì hé yóujú.,There's a supermarket and a post office next to my house.
177,件,jiàn,Measure word,"Measure word (for events, things, clothes etc)",這件衣服是我妹妹的。,Zhè jiàn yīfú shì wǒ mèimei de.,This cloth is my younger sister's.,這件衣服很好看!,Zhè jiàn yīfú hěn hǎokàn.,This shirt looks nice.
178,衣服,yīfú,Noun,clothes,他昨天買了很多漂亮的衣服。,Tā zuótiān mǎi le hěn duō piàoliàng de yīfú.,He bought a lot of nice cloth yesterday.,我有一件漂亮的衣服。,Wǒ yǒu yí jiàn piàoliang de yīfú.,I have a beautiful clothes.
179,對了,duìle,Phrase,by the way,對了，他昨天告訴我他不來學校。,"Duìle, tā zuótiān gàosù wǒ tā bù lái xuéxiào.","By the way, he told me yesterday that he is not coming to school.",A: 明天會有三個人去上課。 B: 對了，美美說他也來。一共四個人去上課。,"A: Míngtiān huì yǒu sān ge rén qù shàngkè. B: Duìle, Měiměi shuō tā yě lái. Yígòng sì gè rén qù shàngkè.","A: There will be three people to the class tomorrow.  B: By the way, Měiměi said she will also come. Four people altogether."
180,告訴,gàosù,Verb,to tell,她沒有告訴我這件事情。,Tā méiyǒu gàosù wǒ zhè jiàn shìqíng.,She didn't tell me this thing.,他告訴我從他家到超市往前走十分鐘就到了。,Tā gàosù wǒ cóng tā jiā dào chāoshì wǎng qián zǒu shí fēnzhōng jiù dào le.,He told me from his house to the supermarket only needs to walk for ten minutes.
181,雞蛋,jīdàn,Noun,egg,我的早餐是雞蛋和牛奶。,Wǒ de zǎocān shì jīdàn hé niúnǎi.,My breakfast was eggs and milk.,請你去超市買雞蛋和牛奶。,Qǐng nǐ qù chāoshì mǎi jīdàn hé niúnǎi.,Please go to the supermarket and buy eggs and milk.
182,忘了,wàngle,Verb,to forget,我昨天忘了去超市。,Wǒ zuótiān wàngle qù chāoshì.,I forgot to go supermarket yesterday.,對不起，我忘了買你的雞蛋了。,"Duìbùqǐ, wǒ wàngle mǎi nǐ de jīdàn le.","I am sorry, I forgot to buy your eggs."
183,牛奶,niúnǎi,Noun,milk,我每天早上都喝一杯咖啡和一瓶牛奶。,Wǒ měitiān zǎoshàng dōu he yì bēi kāfēi hé yì píng niúnǎi.,I drink a cup of coffee and a bottle of milk every morning.,我家有三瓶牛奶。,Wǒ jiā yǒu sān píng niúnǎi.,I have three bottles of milk at home.
184,怎麼,zěnme,Adv,how to...?,"這個字非常難,我不知道怎麼寫。",Zhè gè zì fēicháng nán. Wǒ bù zhīdào zěnme xiě.,This word is so difficult. I don't know how to write it.,你知道他家怎麼走嗎？,Nǐ zhīdào tā jiā zěnme zǒu ma?,Do you know how to get to his place?
185,走,zǒu,Verb,"to get there,walk",從這兒往前走就到他家了。,Cóng zhèr wǎng qián zǒu jiù dào tā jiā le.,"Go forward from here, you'll go right to his house.","我想去郵局, 可是我不知道怎麼走。","Wǒ xiǎng qù yóujú, kěshì wǒ bù zhīdào zěnme zǒu.","I would like to go to post office, but I don't know how to get there."
186,前,qián,Noun,front/forward/ahead,往前走就是我家。,Wǎng qián zǒu jiù shì wǒ jiā.,Go forward and that's my house.,"往前看,可以看到我的房子。","Wǎng qián kàn, kěyǐ kàndào wǒ de fángzi.","Look forward, you can see my house."
